Pulse_Index,Point_0,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17,Point_18,Point_19,Point_20,Point_21,Point_22,Point_23,Point_24,Point_25,Point_26,Point_27,Point_28,Point_29,Point_30,Point_31,Point_32,Point_33,Point_34,Point_35,Point_36,Point_37,Point_38,Point_39,Point_40,Point_41,Point_42,Point_43,Point_44,Point_45,Point_46,Point_47,Point_48,Point_49,Point_50,Point_51,Point_52,Point_53,Point_54,Point_55,Point_56,Point_57,Point_58,Point_59,Point_60,Point_61,Point_62,Point_63,Point_64,Point_65,Point_66,Point_67,Point_68,Point_69,Point_70,Point_71,Point_72,Point_73,Point_74,Point_75,Point_76,Point_77,Point_78,Point_79,Point_80,Point_81,Point_82,Point_83,Point_84,Point_85,Point_86,Point_87,Point_88,Point_89,Point_90,Point_91,Point_92,Point_93,Point_94,Point_95,Point_96,Point_97,Point_98,Point_99,Point_100,Point_101,Point_102,Point_103,Point_104,Point_105,Point_106,Point_107,Point_108,Point_109,Point_110,Point_111,Point_112,Point_113,Point_114,Point_115,Point_116,Point_117,Point_118,Point_119,Point_120,Point_121,Point_122,Point_123,Point_124,Point_125,Point_126,Point_127,Point_128,Point_129,Point_130,Point_131,Point_132,Point_133,Point_134,Point_135,Point_136,Point_137,Point_138,Point_139,Point_140,Point_141,Point_142,Point_143,Point_144,Point_145,Point_146,Point_147,Point_148,Point_149,Point_150,Point_151,Point_152,Point_153,Point_154,Point_155,Point_156,Point_157,Point_158,Point_159,Point_160,Point_161,Point_162,Point_163,Point_164,Point_165,Point_166,Point_167,Point_168,Point_169,Point_170,Point_171,Point_172,Point_173,Point_174,Point_175,Point_176,Point_177,Point_178,Point_179,Point_180,Point_181,Point_182,Point_183,Point_184,Point_185,Point_186,Point_187,Point_188,Point_189,Point_190,Point_191,Point_192,Point_193,Point_194,Point_195,Point_196,Point_197,Point_198,Point_199,Point_200,Point_201,Point_202,Point_203,Point_204,Point_205,Point_206,Point_207,Point_208,Point_209,Point_210,Point_211,Point_212,Point_213,Point_214,Point_215,Point_216,Point_217,Point_218,Point_219,Point_220,Point_221,Point_222,Point_223,Point_224,Point_225,Point_226,Point_227,Point_228,Point_229,Point_230,Point_231,Point_232,Point_233,Point_234,Point_235,Point_236,Point_237,Point_238,Point_239,Point_240,Point_241,Point_242,Point_243,Point_244,Point_245,Point_246,Point_247,Point_248,Point_249
Pulse_11,0.448,0.480375,0.53,0.581875,0.634,0.6875,0.74075,0.79375,0.846625,0.899625,0.95125,1.002375,1.052625,1.10125,1.1495,1.19675,1.2425,1.287125,1.3295,1.371125,1.411375,1.45075,1.487625,1.523625,1.558,1.591125,1.622875,1.654125,1.68275,1.710375,1.73725,1.762375,1.787375,1.81075,1.8325,1.85375,1.873625,1.893625,1.911875,1.92875,1.945875,1.961125,1.976375,1.990375,2.004,2.01625,2.028375,2.03925,2.050125,2.0595,2.0695,2.078625,2.086375,2.094625,2.10175,2.10825,2.114875,2.12025,2.12575,2.130375,2.13525,2.14,2.143875,2.148125,2.151125,2.154375,2.157375,2.1605,2.162875,2.165,2.167,2.1685,2.170625,2.17225,2.17375,2.175,2.176,2.1765,2.177875,2.17875,2.179375,2.17975,2.18,2.1805,2.180625,2.181,2.18075,2.181,2.181,2.180625,2.180875,2.181,2.182375,2.1815,2.181125,2.180875,2.179125,2.17875,2.177875,2.177625,2.1765,2.17575,2.17525,2.174875,2.174375,2.17325,2.172625,2.17175,2.17125,2.17025,2.16925,2.168875,2.168125,2.1675,2.167,2.166,2.1655,2.165375,2.1645,2.16375,2.163,2.16225,2.1615,2.161,2.160625,2.527375,2.47075,2.39625,2.3245,2.25525,2.1885,2.12475,2.062125,2.00275,1.94575,1.890625,1.838,1.7875,1.739125,1.69225,1.647625,1.604625,1.564125,1.52425,1.48675,1.45025,1.41575,1.382,1.350375,1.31975,1.2905,1.26275,1.236375,1.209625,1.18475,1.161125,1.13775,1.115625,1.0945,1.074125,1.05525,1.036,1.018375,1.000125,0.983625,0.9675,0.952125,0.937,0.922375,0.908625,0.895625,0.882375,0.869625,0.857875,0.84725,0.835125,0.8245,0.81425,0.803875,0.794625,0.7855,0.77575,0.76775,0.75925,0.751625,0.742875,0.73525,0.727125,0.721375,0.713375,0.707,0.700625,0.693875,0.687875,0.682125,0.676375,0.67125,0.666,0.660125,0.655125,0.651125,0.64575,0.64125,0.637375,0.632625,0.6285,0.625,0.62075,0.6165,0.612625,0.609625,0.60575,0.602375,0.59875,0.59525,0.59275,0.589625,0.586625,0.584125,0.581125,0.57825,0.575625,0.573375,0.571125,0.568375,0.566375,0.563875,0.56175,0.5595,0.5575,0.555375,0.5535,0.551125,0.5495,0.548,0.5465,0.54475,0.543,0.541125,0.539625,0.53775,0.53625,0.534625,0.533,0.531625,0.530875,0.529625,0.527875,0.527125,0.52575
Pulse_12,0.452375,0.485,0.534875,0.587375,0.6405,0.694,0.7475,0.80125,0.854375,0.90725,0.959125,1.010625,1.060875,1.110125,1.1585,1.205625,1.251,1.295625,1.338625,1.3805,1.420375,1.459375,1.496375,1.532375,1.5665,1.599875,1.632,1.662375,1.691625,1.71925,1.74575,1.771125,1.796125,1.81875,1.841375,1.862875,1.88275,1.901875,1.92,1.93725,1.954875,1.969875,1.984625,1.9985,2.012,2.024875,2.036625,2.048125,2.058875,2.0685,2.077625,2.08625,2.09475,2.10175,2.109125,2.11575,2.122375,2.128,2.13325,2.13825,2.1435,2.1475,2.151375,2.1555,2.1585,2.1615,2.164125,2.167,2.169625,2.171625,2.17375,2.175375,2.177375,2.179875,2.180625,2.181625,2.1825,2.18325,2.183375,2.183625,2.184375,2.184375,2.184625,2.185,2.184625,2.184375,2.18475,2.1845,2.184125,2.183625,2.183875,2.183625,2.183125,2.183125,2.18225,2.18225,2.18225,2.182,2.181,2.18125,2.180625,2.180125,2.179875,2.17925,2.178625,2.17825,2.177625,2.177125,2.176625,2.176,2.175375,2.17525,2.1745,2.174,2.173625,2.172875,2.171875,2.1715,2.170625,2.170375,2.16975,2.169,2.169,2.16875,2.168125,2.5355,2.4795,2.405625,2.33375,2.264875,2.198625,2.13425,2.0725,2.0125,1.95575,1.900625,1.848125,1.797875,1.748,1.701625,1.656875,1.614375,1.573,1.5335,1.495625,1.45925,1.424375,1.391375,1.359375,1.3285,1.29975,1.271375,1.243625,1.217875,1.1935,1.16875,1.145625,1.124125,1.10275,1.08175,1.063,1.043625,1.025,1.0075,0.99075,0.97475,0.959375,0.944375,0.929875,0.9155,0.9025,0.889375,0.87675,0.864875,0.85325,0.842,0.830875,0.8205,0.810875,0.801,0.79175,0.78225,0.77325,0.765125,0.75675,0.748625,0.741,0.7335,0.726875,0.71975,0.713,0.705875,0.7,0.694125,0.68825,0.682375,0.677125,0.671125,0.666,0.660875,0.655875,0.651125,0.646,0.641625,0.63725,0.63325,0.63,0.625375,0.621875,0.61825,0.614125,0.610625,0.6075,0.604375,0.600125,0.598,0.59475,0.59175,0.5885,0.585375,0.583375,0.580375,0.578,0.575125,0.5735,0.57075,0.568375,0.566375,0.564375,0.562,0.560375,0.558375,0.555875,0.55425,0.552375,0.549875,0.54875,0.546625,0.5455,0.54375,0.542625,0.541125,0.53975,0.538,0.536625,0.535625,0.534375,0.532875,0.53225,0.530875
Pulse_13,0.45625,0.489375,0.53975,0.592375,0.645375,0.699125,0.7535,0.8075,0.860375,0.913625,0.965875,1.017375,1.068125,1.11725,1.165625,1.212375,1.258375,1.303375,1.34625,1.388375,1.428375,1.467625,1.505125,1.54125,1.5755,1.608625,1.639875,1.670875,1.699875,1.728375,1.754875,1.780375,1.804625,1.8275,1.8505,1.87125,1.89175,1.91025,1.928625,1.9465,1.962375,1.978375,1.993,2.007,2.0195,2.032125,2.04425,2.055625,2.066125,2.076625,2.086,2.095375,2.103375,2.1115,2.118625,2.124625,2.13175,2.138375,2.14325,2.148625,2.153,2.1575,2.1615,2.165125,2.16875,2.172125,2.17525,2.177875,2.181875,2.18375,2.18575,2.186875,2.18875,2.18975,2.190625,2.192,2.191875,2.193,2.193625,2.194375,2.19475,2.19475,2.194375,2.195375,2.19525,2.19475,2.195,2.195375,2.194625,2.19375,2.194,2.194,2.194375,2.19325,2.193,2.193125,2.193125,2.192625,2.1915,2.192,2.192125,2.19225,2.191625,2.190875,2.19075,2.19025,2.189875,2.189125,2.188625,2.187625,2.18725,2.187125,2.18725,2.186375,2.186375,2.185875,2.185375,2.185125,2.183875,2.183625,2.18175,2.183625,2.18275,2.18275,2.18025,2.552625,2.496875,2.423375,2.351875,2.282375,2.215875,2.151875,2.089875,2.030375,1.97325,1.918,1.865125,1.813375,1.765875,1.719125,1.6745,1.63125,1.59,1.550875,1.512,1.476375,1.441125,1.407625,1.3755,1.344375,1.31475,1.286625,1.258875,1.23325,1.207375,1.183,1.159875,1.13725,1.116375,1.09525,1.076625,1.056875,1.038625,1.02075,1.00425,0.98775,0.972375,0.957,0.942875,0.92875,0.915,0.9025,0.889125,0.8775,0.865625,0.85475,0.8435,0.832375,0.8225,0.812875,0.80325,0.794125,0.785375,0.7765,0.768625,0.76075,0.7535,0.746,0.738125,0.730875,0.724625,0.7175,0.71075,0.704875,0.7,0.693875,0.687875,0.682375,0.677375,0.672125,0.6675,0.6625,0.658125,0.65375,0.64925,0.645125,0.64075,0.6375,0.63325,0.63,0.62625,0.622625,0.6195,0.615875,0.61325,0.61,0.607,0.603875,0.6015,0.598375,0.5965,0.59325,0.5915,0.588,0.58625,0.583125,0.58175,0.57875,0.576875,0.575125,0.57375,0.571375,0.569625,0.567625,0.566125,0.5645,0.5635,0.561125,0.560625,0.558125,0.557,0.555875,0.554625,0.5535,0.552375,0.551,0.54975,0.548875,0.547875,0.546375
Pulse_14,0.470375,0.503625,0.555,0.609125,0.663625,0.71875,0.7745,0.828875,0.883625,0.93825,0.99175,1.044125,1.09525,1.14625,1.195125,1.2435,1.289375,1.33475,1.378625,1.420375,1.461,1.50075,1.537875,1.573875,1.608625,1.6415,1.67275,1.70275,1.731625,1.759,1.785125,1.810125,1.8335,1.856,1.876875,1.897,1.91625,1.934875,1.9525,1.969375,1.985,1.99925,2.01275,2.0265,2.039625,2.0505,2.061875,2.07275,2.082125,2.09125,2.099625,2.10725,2.11475,2.122,2.128625,2.135125,2.14075,2.14575,2.151,2.155625,2.15975,2.163625,2.167625,2.173,2.176375,2.178,2.18025,2.1825,2.18425,2.1865,2.18825,2.189625,2.191375,2.19225,2.193375,2.194625,2.1955,2.196375,2.197125,2.199125,2.199875,2.200375,2.200125,2.201625,2.201,2.202125,2.201625,2.201875,2.201875,2.203,2.202375,2.20275,2.201625,2.20225,2.20175,2.20125,2.202,2.203375,2.203375,2.200375,2.1995,2.2,2.199875,2.19925,2.201,2.201625,2.197375,2.196625,2.196,2.195625,2.198625,2.198625,2.198375,2.195625,2.195875,2.194625,2.19525,2.195,2.193,2.19275,2.193125,2.19325,2.193125,2.192125,2.192,2.5645,2.507375,2.434625,2.36275,2.293625,2.226625,2.162625,2.1005,2.040875,1.984125,1.929125,1.876625,1.82525,1.77725,1.729875,1.685,1.642375,1.600625,1.560625,1.523,1.48625,1.451125,1.418125,1.385375,1.35475,1.325125,1.29675,1.26975,1.243875,1.218625,1.193875,1.17025,1.14825,1.12725,1.106375,1.086375,1.06725,1.04975,1.032375,1.014125,0.99775,0.982125,0.967125,0.953,0.9385,0.92525,0.912,0.8995,0.8865,0.874875,0.86325,0.852375,0.841625,0.83175,0.821875,0.812375,0.803125,0.79475,0.785,0.777625,0.7685,0.76125,0.753625,0.747125,0.740625,0.732375,0.726125,0.720125,0.71375,0.708125,0.702375,0.696625,0.690875,0.685875,0.681,0.675625,0.67075,0.66625,0.661375,0.6575,0.653125,0.648875,0.644875,0.641125,0.637625,0.633625,0.629875,0.626625,0.6235,0.62025,0.61625,0.614,0.611625,0.60925,0.606375,0.6035,0.600625,0.59825,0.595625,0.5935,0.591125,0.589,0.58725,0.585,0.58325,0.580625,0.578875,0.57775,0.57525,0.574,0.572625,0.570875,0.56925,0.567625,0.565875,0.56475,0.563375,0.562125,0.561,0.559875,0.55825,0.5575,0.556125,0.555125,0.553875
Pulse_15,0.477,0.510625,0.563125,0.617,0.672,0.728,0.78375,0.839,0.894625,0.948625,1.003125,1.056125,1.107625,1.15775,1.20675,1.254125,1.300875,1.34625,1.3895,1.431875,1.470875,1.51125,1.548125,1.5825,1.61825,1.65,1.682625,1.71125,1.740875,1.76775,1.793,1.818875,1.84275,1.863625,1.885,1.905,1.924875,1.94275,1.959875,1.9745,1.990125,2.006,2.019375,2.03125,2.04375,2.05625,2.067375,2.077375,2.08675,2.0945,2.104125,2.113,2.120125,2.12575,2.13275,2.13975,2.146,2.15,2.1545,2.159375,2.1635,2.167,2.169375,2.17325,2.177625,2.18025,2.183125,2.18625,2.1875,2.190625,2.191375,2.193625,2.195375,2.19675,2.1985,2.197875,2.200125,2.20425,2.202,2.202625,2.203125,2.2025,2.20225,2.20425,2.204625,2.204625,2.204125,2.20325,2.204625,2.204625,2.206625,2.20675,2.207,2.207375,2.205375,2.20625,2.207375,2.206625,2.206125,2.204625,2.205,2.205625,2.20525,2.20525,2.203,2.203625,2.203875,2.20425,2.20375,2.203375,2.201625,2.202125,2.20125,2.20225,2.20125,2.200625,2.198625,2.19825,2.198625,2.197125,2.19675,2.197375,2.19675,2.20025,2.199375,2.57275,2.514,2.441625,2.37025,2.30075,2.2355,2.170875,2.108875,2.04925,1.991125,1.93875,1.885875,1.8345,1.785375,1.740125,1.694875,1.65175,1.610125,1.5705,1.532625,1.496125,1.4615,1.42675,1.394875,1.363625,1.33425,1.305375,1.278625,1.2515,1.226875,1.201875,1.179,1.15675,1.13525,1.11425,1.094875,1.075625,1.057,1.039375,1.022625,1.005875,0.990125,0.9745,0.96025,0.946125,0.9325,0.91925,0.906625,0.893875,0.8825,0.870625,0.86,0.8495,0.839375,0.829125,0.820125,0.810625,0.801375,0.792375,0.78475,0.775875,0.768625,0.760875,0.753125,0.746375,0.739875,0.733,0.7265,0.7205,0.714875,0.708625,0.70275,0.697625,0.69175,0.687125,0.681625,0.67675,0.67225,0.667875,0.66325,0.65875,0.65475,0.65075,0.647125,0.64275,0.64,0.637,0.634375,0.632625,0.6285,0.626875,0.62325,0.62025,0.617375,0.61425,0.611625,0.608,0.6055,0.603625,0.601875,0.5995,0.5975,0.5955,0.59075,0.590875,0.58875,0.587375,0.583375,0.5835,0.581375,0.57975,0.577625,0.576875,0.574,0.57425,0.5725,0.571125,0.5685,0.569,0.567625,0.56625,0.564875,0.564,0.5635,0.561375
Pulse_16,0.482625,0.51625,0.568375,0.62275,0.67875,0.73425,0.791125,0.846625,0.90225,0.9575,1.01175,1.065125,1.116,1.167,1.216125,1.264375,1.31125,1.354375,1.400125,1.44175,1.48075,1.523625,1.557375,1.594,1.62625,1.659125,1.690375,1.7205,1.74825,1.7765,1.802,1.8265,1.85,1.8705,1.8925,1.91425,1.93175,1.950875,1.966125,1.982625,1.99925,2.013875,2.02575,2.039375,2.052625,2.062875,2.07475,2.085,2.093125,2.1035,2.1115,2.11975,2.127125,2.1325,2.140375,2.146625,2.152,2.156125,2.161,2.166875,2.171125,2.17525,2.177625,2.18075,2.1855,2.188375,2.1895,2.19225,2.196,2.197875,2.1995,2.200625,2.202,2.203625,2.203875,2.205,2.20475,2.20675,2.210875,2.212,2.214375,2.209,2.2105,2.214125,2.212625,2.21275,2.210625,2.211875,2.21575,2.215375,2.2155,2.21425,2.21425,2.216,2.215375,2.21375,2.215,2.214375,2.214375,2.213875,2.214,2.2125,2.21025,2.2135,2.212875,2.210625,2.211625,2.209625,2.207875,2.208125,2.207875,2.210125,2.2095,2.209125,2.2065,2.20825,2.20375,2.201625,2.202875,2.199,2.198625,2.1995,2.200375,2.196625,2.204625,2.572,2.515,2.441625,2.370125,2.300875,2.241,2.17275,2.110375,2.051625,1.99375,1.939375,1.888125,1.835375,1.786375,1.739375,1.693875,1.651125,1.610375,1.57,1.532125,1.495125,1.46025,1.426625,1.394625,1.364875,1.334625,1.305875,1.279125,1.25175,1.225625,1.203375,1.182,1.159625,1.137625,1.116875,1.09675,1.077625,1.059125,1.04175,1.02425,1.007625,0.992375,0.97675,0.962375,0.948375,0.934,0.920625,0.907875,0.895625,0.883625,0.871875,0.860625,0.852,0.843625,0.830375,0.82175,0.811375,0.812125,0.793875,0.78525,0.777375,0.7695,0.762,0.754625,0.758,0.7515,0.743375,0.737375,0.73125,0.72525,0.719375,0.713375,0.70775,0.702,0.696625,0.692375,0.68725,0.682125,0.677,0.673125,0.6685,0.6655,0.661,0.657125,0.6525,0.6485,0.645625,0.643,0.638375,0.63625,0.63225,0.6295,0.626875,0.623125,0.6205,0.616625,0.614,0.6115,0.609,0.6065,0.604,0.602625,0.59925,0.598375,0.59575,0.593875,0.591875,0.5905,0.58875,0.58675,0.585375,0.583625,0.583125,0.57925,0.578125,0.577375,0.574,0.57325,0.572,0.570875,0.56875,0.567625,0.5665,0.564375,0.5655
Pulse_17,0.485875,0.51925,0.571875,0.62825,0.6845,0.740875,0.79625,0.8505,0.906125,0.962375,1.01625,1.06975,1.122625,1.1735,1.223,1.269375,1.31675,1.358375,1.40075,1.44925,1.470625,1.509625,1.54675,1.583,1.61825,1.649125,1.68225,1.7125,1.74125,1.769375,1.7945,1.820625,1.843875,1.86625,1.889,1.908875,1.93,1.9485,1.966125,1.983125,1.999125,2.014125,2.0285,2.040625,2.054375,2.0655,2.076375,2.087625,2.098125,2.107125,2.11675,2.126,2.13225,2.142375,2.148875,2.153,2.15925,2.16275,2.16925,2.174125,2.178125,2.181125,2.185,2.18675,2.191625,2.19275,2.194125,2.198125,2.200375,2.202375,2.203625,2.2045,2.207125,2.208125,2.208875,2.208875,2.209875,2.21225,2.213125,2.213125,2.2125,2.214375,2.2145,2.213375,2.21325,2.215,2.213625,2.214875,2.2145,2.213,2.2145,2.21275,2.213875,2.2125,2.213,2.211875,2.211375,2.20975,2.211375,2.210625,2.210875,2.210375,2.209,2.207875,2.207625,2.208625,2.2075,2.206,2.204875,2.2055,2.2055,2.204875,2.20325,2.203875,2.2035,2.201125,2.201375,2.19925,2.2,2.19825,2.199125,2.1965,2.195625,2.1965,2.196,2.569,2.512625,2.439125,2.36725,2.297875,2.2315,2.16725,2.1055,2.0455,1.98825,1.932875,1.87975,1.829125,1.78,1.732625,1.688125,1.64475,1.60325,1.5635,1.525,1.488375,1.453375,1.41975,1.38725,1.355875,1.326625,1.298,1.270375,1.24375,1.218875,1.194125,1.171625,1.148625,1.1265,1.1065,1.086125,1.06675,1.048375,1.0305,1.0135,0.99675,0.9815,0.965875,0.951,0.93725,0.92325,0.9105,0.897875,0.885375,0.873375,0.86225,0.850375,0.840625,0.830375,0.820125,0.8105,0.801375,0.792,0.78375,0.7755,0.767125,0.7595,0.7525,0.744375,0.737,0.7305,0.723625,0.71725,0.711125,0.7045,0.699,0.69375,0.68775,0.682625,0.677625,0.672125,0.667375,0.662375,0.658625,0.654,0.6495,0.64525,0.64125,0.637375,0.633875,0.63025,0.626125,0.62325,0.62025,0.616875,0.613,0.609875,0.607,0.60375,0.601,0.598,0.594875,0.593,0.590375,0.588,0.585875,0.58375,0.5805,0.578625,0.57675,0.574875,0.57275,0.570625,0.568625,0.566875,0.565375,0.5635,0.5615,0.560375,0.558375,0.557125,0.555625,0.55425,0.5525,0.551125,0.55025,0.549375,0.5485,0.54675,0.545125
Pulse_18,0.46925,0.502625,0.553875,0.60775,0.661875,0.716625,0.771625,0.82675,0.880875,0.935,0.98775,1.039875,1.09125,1.14225,1.19025,1.237625,1.283125,1.32775,1.371,1.412625,1.453125,1.490875,1.529375,1.565,1.5995,1.632375,1.663375,1.69375,1.723875,1.752125,1.778,1.803625,1.82775,1.851125,1.87175,1.893125,1.91425,1.933375,1.950125,1.969,1.984625,2.00075,2.015125,2.029125,2.040875,2.054875,2.066625,2.076875,2.086625,2.09725,2.107,2.11475,2.123875,2.130375,2.138875,2.145375,2.14975,2.158875,2.16475,2.17,2.172875,2.178125,2.183,2.187375,2.18975,2.1935,2.197375,2.198625,2.2015,2.203875,2.2045,2.20625,2.209375,2.21075,2.211625,2.21225,2.213375,2.2155,2.215875,2.218125,2.2195,2.2205,2.219,2.220125,2.219375,2.220125,2.219875,2.2205,2.22025,2.218875,2.21925,2.219375,2.217375,2.21825,2.21675,2.2165,2.217625,2.2175,2.21775,2.21725,2.21675,2.216625,2.215625,2.2145,2.21575,2.214375,2.2145,2.212625,2.21625,2.21425,2.214375,2.215,2.213875,2.21325,2.213125,2.210875,2.211,2.210875,2.210125,2.211125,2.208625,2.207125,2.206375,2.205625,2.205375,2.5795,2.5205,2.4475,2.375375,2.306,2.239125,2.1755,2.11375,2.05375,1.997625,1.9415,1.889,1.838,1.78925,1.741125,1.695875,1.652625,1.611375,1.571,1.533875,1.4965,1.46125,1.427,1.395,1.36225,1.333,1.304625,1.27875,1.250125,1.22725,1.202625,1.179,1.156625,1.134375,1.11325,1.09325,1.07325,1.055875,1.03875,1.02125,1.004375,0.990875,0.97225,0.959625,0.947,0.93325,0.916875,0.904,0.892375,0.879375,0.868375,0.859375,0.849125,0.836375,0.826125,0.816875,0.8075,0.799125,0.789375,0.78125,0.77575,0.766125,0.757625,0.752125,0.743625,0.736,0.729,0.723,0.715875,0.7105,0.70525,0.69875,0.69325,0.6875,0.68225,0.677375,0.672375,0.667375,0.663125,0.658875,0.65375,0.649625,0.64525,0.6425,0.638,0.6345,0.63075,0.627375,0.623625,0.62025,0.617375,0.614,0.61075,0.6075,0.6055,0.602375,0.599375,0.597375,0.594375,0.592,0.589,0.587375,0.584625,0.58225,0.580375,0.578375,0.576125,0.57525,0.57375,0.571,0.56975,0.568125,0.56525,0.564125,0.5625,0.560875,0.559375,0.558,0.5565,0.55525,0.553375,0.552625,0.551,0.550125,0.54875
Pulse_19,0.47225,0.505375,0.556625,0.610375,0.665125,0.72025,0.775375,0.82975,0.884375,0.938625,0.991125,1.05525,1.10975,1.162875,1.19875,1.246375,1.292125,1.336875,1.380375,1.422125,1.461625,1.505625,1.54225,1.57925,1.612375,1.644125,1.67625,1.706125,1.735625,1.764,1.792125,1.817375,1.840375,1.86425,1.886,1.90575,1.924375,1.9435,1.96425,1.97925,1.992875,2.008375,2.023625,2.040375,2.058375,2.068375,2.080625,2.093,2.104625,2.113375,2.109125,2.118,2.125625,2.1325,2.1445,2.150875,2.159125,2.165,2.169875,2.17075,2.176375,2.18,2.183375,2.18725,2.193875,2.198625,2.20075,2.202625,2.20525,2.209125,2.211375,2.208875,2.213875,2.214,2.213625,2.2165,2.2175,2.218125,2.2185,2.221,2.2215,2.221,2.22075,2.22275,2.222625,2.221875,2.223375,2.2235,2.222625,2.224,2.22425,2.222625,2.224,2.222375,2.22325,2.223125,2.221375,2.221125,2.221875,2.222875,2.221125,2.221,2.220625,2.220375,2.218375,2.22025,2.219875,2.217625,2.217875,2.216,2.21575,2.21625,2.2155,2.21375,2.2145,2.212625,2.213875,2.213125,2.210625,2.21225,2.211125,2.20925,2.21,2.20775,2.207375,2.583625,2.526875,2.453625,2.382375,2.312875,2.245625,2.1815,2.12025,2.06025,2.00275,1.947625,1.894375,1.8435,1.794375,1.74675,1.70225,1.65875,1.617125,1.577125,1.538375,1.50175,1.4665,1.432875,1.4,1.36925,1.34,1.310125,1.28275,1.2565,1.230875,1.206625,1.183375,1.160375,1.139125,1.118125,1.09875,1.079875,1.061125,1.04325,1.026875,1.009625,0.994125,0.979,0.963,0.94875,0.935375,0.92175,0.908125,0.896375,0.88475,0.87275,0.861875,0.85125,0.8415,0.831625,0.822875,0.81275,0.803125,0.79475,0.785625,0.77775,0.769875,0.7625,0.755125,0.747375,0.74125,0.734625,0.728375,0.72225,0.716,0.709375,0.70375,0.697875,0.6925,0.687,0.682375,0.677625,0.6735,0.668125,0.66425,0.65975,0.654875,0.650875,0.646875,0.64325,0.639875,0.635625,0.6325,0.629125,0.626625,0.62325,0.620875,0.616,0.613,0.61025,0.6095,0.606625,0.604,0.601125,0.598875,0.596125,0.59225,0.591,0.588875,0.586875,0.58525,0.582875,0.5805,0.5775,0.575875,0.57975,0.578125,0.576375,0.573875,0.57275,0.570625,0.57,0.569125,0.56575,0.564375,0.563625,0.562,0.559375,0.559625,0.5575
Pulse_20,0.481125,0.515125,0.5655,0.61925,0.675375,0.7295,0.777625,0.8325,0.892875,0.953125,1.005875,1.0585,1.109875,1.159375,1.20925,1.247875,1.297875,1.337625,1.385125,1.4275,1.46725,1.50475,1.544,1.57925,1.6135,1.639625,1.678,1.707,1.734125,1.763375,1.7855,1.814,1.83975,1.861,1.88275,1.904875,1.925125,1.944,1.957625,1.97725,1.992625,2.008375,2.02325,2.035125,2.0485,2.061625,2.074125,2.087,2.097875,2.107,2.116875,2.12575,2.133375,2.1415,2.1475,2.154875,2.16125,2.167625,2.1735,2.178125,2.183125,2.187625,2.191625,2.193625,2.19775,2.20225,2.206625,2.209375,2.212125,2.212875,2.215375,2.217,2.21725,2.219125,2.222125,2.223125,2.22375,2.2245,2.225875,2.226875,2.230375,2.23075,2.22975,2.22975,2.229375,2.231125,2.2295,2.231875,2.23125,2.2305,2.22925,2.23075,2.233125,2.232,2.23325,2.232375,2.231875,2.23325,2.23225,2.23075,2.229625,2.231375,2.22775,2.2305,2.229625,2.227875,2.227375,2.227625,2.225375,2.224625,2.22475,2.222625,2.2225,2.223625,2.224,2.22175,2.2225,2.22275,2.221,2.222,2.2205,2.220375,2.21975,2.218375,2.218,2.596625,2.54075,2.465125,2.392125,2.324,2.25725,2.19725,2.13575,2.0715,2.012125,1.95925,1.906375,1.8555,1.806125,1.75825,1.713375,1.67025,1.628,1.588,1.54975,1.5135,1.47775,1.444125,1.4115,1.38075,1.35,1.321875,1.294125,1.266875,1.239875,1.21625,1.19175,1.169625,1.147875,1.127875,1.106125,1.088,1.06875,1.0505,1.0345,1.016875,1.001,0.986625,0.971125,0.957,0.9435,0.93,0.917,0.90375,0.89275,0.88075,0.870125,0.85925,0.849125,0.8385,0.82875,0.81925,0.810625,0.801125,0.7925,0.784875,0.776625,0.7695,0.76175,0.754875,0.74775,0.741375,0.735,0.72825,0.722375,0.716375,0.710625,0.7045,0.69925,0.69425,0.689625,0.684,0.679125,0.675,0.670125,0.66625,0.661375,0.657125,0.65375,0.64925,0.646,0.642125,0.6385,0.634875,0.6315,0.628375,0.6255,0.62225,0.619125,0.61625,0.613375,0.61075,0.608,0.605375,0.603,0.600375,0.598375,0.595875,0.5935,0.591375,0.589625,0.587625,0.585125,0.5835,0.581625,0.580125,0.57825,0.576,0.5745,0.573625,0.571375,0.570125,0.56825,0.56725,0.5655,0.563625,0.562375,0.564625,0.563625,0.56225
