Pulse_Index,Point_0,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17,Point_18,Point_19,Point_20,Point_21,Point_22,Point_23,Point_24,Point_25,Point_26,Point_27,Point_28,Point_29,Point_30,Point_31,Point_32,Point_33,Point_34,Point_35,Point_36,Point_37,Point_38,Point_39,Point_40,Point_41,Point_42,Point_43,Point_44,Point_45,Point_46,Point_47,Point_48,Point_49,Point_50,Point_51,Point_52,Point_53,Point_54,Point_55,Point_56,Point_57,Point_58,Point_59,Point_60,Point_61,Point_62,Point_63,Point_64,Point_65,Point_66,Point_67,Point_68,Point_69,Point_70,Point_71,Point_72,Point_73,Point_74,Point_75,Point_76,Point_77,Point_78,Point_79,Point_80,Point_81,Point_82,Point_83,Point_84,Point_85,Point_86,Point_87,Point_88,Point_89,Point_90,Point_91,Point_92,Point_93,Point_94,Point_95,Point_96,Point_97,Point_98,Point_99,Point_100,Point_101,Point_102,Point_103,Point_104,Point_105,Point_106,Point_107,Point_108,Point_109,Point_110,Point_111,Point_112,Point_113,Point_114,Point_115,Point_116,Point_117,Point_118,Point_119,Point_120,Point_121,Point_122,Point_123,Point_124,Point_125,Point_126,Point_127,Point_128,Point_129,Point_130,Point_131,Point_132,Point_133,Point_134,Point_135,Point_136,Point_137,Point_138,Point_139,Point_140,Point_141,Point_142,Point_143,Point_144,Point_145,Point_146,Point_147,Point_148,Point_149,Point_150,Point_151,Point_152,Point_153,Point_154,Point_155,Point_156,Point_157,Point_158,Point_159,Point_160,Point_161,Point_162,Point_163,Point_164,Point_165,Point_166,Point_167,Point_168,Point_169,Point_170,Point_171,Point_172,Point_173,Point_174,Point_175,Point_176,Point_177,Point_178,Point_179,Point_180,Point_181,Point_182,Point_183,Point_184,Point_185,Point_186,Point_187,Point_188,Point_189,Point_190,Point_191,Point_192,Point_193,Point_194,Point_195,Point_196,Point_197,Point_198,Point_199,Point_200,Point_201,Point_202,Point_203,Point_204,Point_205,Point_206,Point_207,Point_208,Point_209,Point_210,Point_211,Point_212,Point_213,Point_214,Point_215,Point_216,Point_217,Point_218,Point_219,Point_220,Point_221,Point_222,Point_223,Point_224,Point_225,Point_226,Point_227,Point_228,Point_229,Point_230,Point_231,Point_232,Point_233,Point_234,Point_235,Point_236,Point_237,Point_238,Point_239,Point_240,Point_241,Point_242,Point_243,Point_244,Point_245,Point_246,Point_247,Point_248,Point_249
Pulse_11,0.662375,0.7035,0.767,0.83275,0.898125,0.96325,1.028,1.091,1.153375,1.2145,1.27425,1.332375,1.388875,1.443875,1.496875,1.54775,1.597125,1.644125,1.690375,1.733625,1.775,1.81525,1.853375,1.888625,1.922,1.953625,1.983625,2.011375,2.03825,2.064,2.0875,2.108625,2.131,2.1505,2.169,2.18475,2.20275,2.217875,2.23175,2.243875,2.25625,2.26675,2.278125,2.287375,2.29725,2.3045,2.31375,2.321125,2.3265,2.33425,2.3395,2.343625,2.349625,2.353625,2.356125,2.3615,2.3645,2.365625,2.367875,2.371625,2.37175,2.37475,2.37575,2.37525,2.377625,2.37825,2.378125,2.376875,2.37775,2.377125,2.375125,2.374875,2.375625,2.374375,2.371625,2.372375,2.370125,2.369125,2.367375,2.365125,2.36325,2.3615,2.35925,2.35825,2.357,2.353875,2.353,2.350625,2.348125,2.346,2.342875,2.34125,2.34075,2.338,2.334125,2.332625,2.3315,2.32825,2.327125,2.324125,2.32125,2.321,2.31875,2.315375,2.31475,2.3105,2.309625,2.308,2.3055,2.302375,2.30175,2.299875,2.29625,2.296125,2.293875,2.29075,2.290375,2.28625,2.2865,2.2845,2.282375,2.279125,2.2785,2.277,2.273625,2.7225,2.670375,2.602,2.535875,2.472625,2.411375,2.35275,2.296125,2.242125,2.18925,2.1385,2.08975,2.043125,1.99825,1.954875,1.913375,1.87325,1.834875,1.7985,1.76375,1.730625,1.698125,1.6675,1.638,1.609875,1.582375,1.556375,1.5315,1.507125,1.48425,1.462,1.440125,1.419875,1.4,1.3805,1.362125,1.343875,1.326375,1.309375,1.293625,1.278125,1.263625,1.248125,1.234125,1.22025,1.207375,1.1945,1.181875,1.17,1.159,1.14725,1.136625,1.126125,1.11625,1.106375,1.097,1.088125,1.07875,1.069875,1.062125,1.05425,1.046,1.039,1.03125,1.023875,1.016875,1.010375,1.003875,0.99775,0.992125,0.985625,0.98,0.974625,0.96925,0.964125,0.959125,0.954125,0.94925,0.945125,0.94025,0.936125,0.931875,0.927875,0.92425,0.920375,0.916625,0.9135,0.909875,0.9065,0.90325,0.900125,0.89725,0.89425,0.89125,0.88875,0.88625,0.883375,0.881375,0.878375,0.87675,0.87475,0.872,0.870375,0.867875,0.8665,0.864875,0.862375,0.860875,0.85925,0.857625,0.85675,0.855125,0.8535,0.853,0.8515,0.8505,0.848875,0.848125,0.847125,0.84625,0.84525,0.844375,0.84375,0.8425,0.842
Pulse_12,0.70575,0.748625,0.815,0.883125,0.951375,1.01875,1.08525,1.150875,1.214875,1.277375,1.338625,1.39775,1.4555,1.51125,1.56475,1.6165,1.665875,1.713375,1.758625,1.80225,1.84425,1.883,1.918875,1.954375,1.987,2.01825,2.04775,2.075,2.101125,2.125625,2.14875,2.17,2.188625,2.20925,2.22575,2.241875,2.259,2.27225,2.28625,2.299,2.30925,2.3215,2.33175,2.34125,2.35,2.356875,2.364625,2.371875,2.3765,2.383875,2.388,2.393625,2.39675,2.401875,2.40525,2.406625,2.410125,2.412875,2.413125,2.417,2.41675,2.419625,2.42,2.41925,2.421125,2.421125,2.419375,2.42075,2.42,2.419125,2.418625,2.416,2.4165,2.41475,2.411875,2.412,2.41025,2.4065,2.404875,2.4045,2.400875,2.40025,2.398375,2.396,2.391875,2.3915,2.389125,2.387,2.384625,2.3805,2.379625,2.376875,2.374375,2.371875,2.36925,2.367,2.3645,2.360875,2.35775,2.35725,2.354625,2.350625,2.34975,2.34725,2.34325,2.341875,2.340125,2.336,2.33575,2.33375,2.33125,2.32875,2.324875,2.324875,2.321625,2.3185,2.318125,2.315125,2.312125,2.31175,2.31,2.306125,2.304875,2.302875,2.301375,2.75375,2.70075,2.632875,2.567125,2.503875,2.443375,2.384625,2.328,2.273875,2.221625,2.1715,2.12275,2.076125,2.031125,1.987625,1.9465,1.9065,1.868375,1.83125,1.79675,1.7635,1.731125,1.701,1.671125,1.643,1.616125,1.59025,1.565125,1.540875,1.517875,1.4955,1.474375,1.45375,1.433,1.4145,1.395375,1.377375,1.360625,1.343125,1.32725,1.311625,1.296375,1.281625,1.267625,1.253875,1.240625,1.227875,1.21525,1.203,1.191,1.18025,1.169625,1.158875,1.14875,1.138625,1.12925,1.120375,1.110875,1.101875,1.09425,1.086625,1.078375,1.070625,1.063,1.05575,1.049375,1.042625,1.03625,1.02975,1.023875,1.01725,1.01175,1.006375,1.000625,0.995375,0.99125,0.985625,0.981,0.976375,0.97225,0.967625,0.96325,0.959625,0.955625,0.95225,0.94775,0.944375,0.94075,0.93725,0.934125,0.93125,0.927875,0.92525,0.922375,0.919875,0.916875,0.914375,0.91175,0.90925,0.906625,0.9045,0.9025,0.900375,0.89825,0.896375,0.894375,0.8925,0.891,0.889375,0.8875,0.886125,0.8845,0.883375,0.882,0.880625,0.879375,0.878,0.876875,0.876125,0.874875,0.874,0.87325,0.87225,0.871125,0.870875
Pulse_13,0.7295,0.77325,0.841125,0.910875,0.98025,1.049125,1.11675,1.18325,1.247875,1.3115,1.373,1.43325,1.49125,1.5475,1.601125,1.653125,1.703,1.750875,1.796375,1.839,1.87975,1.918125,1.954625,1.98925,2.021875,2.05125,2.081125,2.110375,2.135625,2.159625,2.18125,2.20325,2.22175,2.24175,2.25925,2.273875,2.290875,2.304625,2.317875,2.329125,2.34125,2.35025,2.361625,2.370875,2.37925,2.387,2.393,2.4005,2.405125,2.41225,2.417,2.4205,2.423875,2.429625,2.43275,2.43375,2.438375,2.438375,2.44225,2.442,2.444875,2.446125,2.445,2.447,2.445125,2.447125,2.446625,2.444625,2.445875,2.44475,2.44225,2.441375,2.440875,2.4375,2.43725,2.4355,2.433125,2.431625,2.42975,2.425875,2.42525,2.421375,2.421,2.418375,2.41475,2.413375,2.411375,2.40875,2.406125,2.403125,2.40125,2.39675,2.396125,2.3935,2.38925,2.387875,2.3855,2.381,2.38,2.37725,2.373125,2.372375,2.369625,2.366875,2.365,2.363,2.359125,2.3575,2.3535,2.353125,2.350375,2.34875,2.344875,2.344,2.340625,2.338875,2.335375,2.3345,2.332625,2.328625,2.32825,2.326,2.322625,2.322375,2.319125,2.775,2.72225,2.654375,2.5885,2.524625,2.46325,2.403375,2.346375,2.291125,2.23775,2.1865,2.136625,2.0885,2.04275,1.997875,1.9555,1.91375,1.874,1.835125,1.798375,1.762625,1.729375,1.696125,1.66475,1.6335,1.60475,1.576625,1.549875,1.523375,1.498375,1.47425,1.45125,1.428375,1.406375,1.385375,1.365125,1.345125,1.326625,1.307875,1.290375,1.27275,1.255875,1.239625,1.2245,1.208875,1.19375,1.180375,1.16625,1.153125,1.139875,1.1275,1.11575,1.1035,1.092,1.081,1.069875,1.06,1.049,1.039625,1.030125,1.020875,1.011625,1.002875,0.99425,0.985875,0.97775,0.9695,0.96225,0.954625,0.946875,0.9405,0.933125,0.926625,0.920125,0.913875,0.90775,0.9015,0.895875,0.890125,0.88475,0.8795,0.874375,0.869375,0.86425,0.859,0.854625,0.85025,0.84525,0.841125,0.837,0.832375,0.829,0.824625,0.82075,0.817,0.81375,0.81025,0.80675,0.803625,0.800375,0.796875,0.79425,0.790875,0.788875,0.78525,0.78275,0.7805,0.777625,0.7755,0.772625,0.77025,0.76775,0.76575,0.763625,0.76075,0.759875,0.757375,0.755625,0.753875,0.751375,0.7505,0.749,0.74675,0.74525,0.743
Pulse_14,0.62275,0.661,0.7205,0.78175,0.842625,0.903375,0.963625,1.0225,1.081125,1.138375,1.194,1.249,1.302125,1.353875,1.40425,1.452375,1.4995,1.544625,1.588375,1.630125,1.6705,1.708875,1.745375,1.781125,1.814625,1.8465,1.87725,1.9065,1.93375,1.96025,1.98525,2.008875,2.03225,2.05325,2.073125,2.091875,2.109625,2.126375,2.14225,2.15625,2.169875,2.1835,2.194125,2.2075,2.218625,2.228125,2.235875,2.246125,2.252,2.261625,2.267125,2.273375,2.278125,2.28425,2.2905,2.295125,2.299375,2.30175,2.305125,2.309625,2.3125,2.314,2.315375,2.318875,2.320375,2.322375,2.3235,2.322375,2.324,2.32375,2.325,2.325125,2.32525,2.323875,2.324375,2.324,2.323625,2.32275,2.322,2.320375,2.319375,2.31825,2.315625,2.31575,2.31375,2.311625,2.309875,2.30875,2.3065,2.304875,2.302375,2.30075,2.298375,2.29675,2.29325,2.293,2.29025,2.287125,2.284625,2.282875,2.2815,2.28025,2.27825,2.275,2.27375,2.272,2.26975,2.266,2.2655,2.2635,2.261,2.258875,2.25525,2.2545,2.25225,2.24925,2.24825,2.24675,2.245,2.243375,2.240375,2.237875,2.237875,2.236375,2.23475,2.674375,2.621125,2.551125,2.4835,2.41775,2.355,2.29425,2.235875,2.17925,2.12475,2.07275,2.023,1.973875,1.926875,1.8815,1.838125,1.796125,1.756625,1.7175,1.6805,1.64425,1.610125,1.57675,1.545375,1.514625,1.485125,1.457125,1.42925,1.403875,1.377875,1.353375,1.33025,1.30775,1.28575,1.265,1.245125,1.225,1.206,1.188125,1.17025,1.1535,1.137375,1.1215,1.106625,1.091125,1.0775,1.06325,1.050125,1.037,1.0245,1.013125,1.001375,0.98975,0.97875,0.968625,0.957875,0.948,0.938375,0.92875,0.91975,0.910875,0.90225,0.894125,0.886125,0.878375,0.870625,0.8635,0.856125,0.848875,0.842375,0.835875,0.829375,0.8235,0.817875,0.811625,0.8065,0.80075,0.795125,0.789625,0.7855,0.78025,0.776,0.771125,0.76675,0.762375,0.758,0.754125,0.75025,0.74575,0.742625,0.7385,0.735375,0.731875,0.728375,0.725625,0.722,0.719,0.7165,0.713625,0.710375,0.708,0.70525,0.70325,0.700875,0.69775,0.6955,0.69425,0.69125,0.68925,0.68675,0.68525,0.683125,0.681125,0.67925,0.677875,0.675625,0.673625,0.672625,0.671,0.669,0.66775,0.666875,0.66525,0.66375,0.6625
Pulse_15,0.55625,0.591875,0.6465,0.703375,0.760625,0.817625,0.874875,0.931125,0.98675,1.0415,1.095375,1.14825,1.19975,1.25,1.298625,1.346125,1.392125,1.436875,1.4795,1.52075,1.5605,1.599,1.635875,1.671,1.7045,1.736625,1.767,1.796125,1.823625,1.849625,1.8745,1.8985,1.92125,1.942375,1.961625,1.981875,1.999125,2.017875,2.033875,2.049,2.063875,2.076375,2.09025,2.10225,2.112,2.12275,2.13375,2.143375,2.152125,2.159125,2.1665,2.174625,2.18125,2.186125,2.193,2.19825,2.203125,2.206125,2.2095,2.215,2.217125,2.221625,2.224375,2.2275,2.228875,2.229125,2.231,2.233375,2.234625,2.236,2.23525,2.237375,2.238125,2.239125,2.238125,2.239875,2.240125,2.23975,2.24025,2.238625,2.23975,2.23825,2.238875,2.2385,2.23675,2.23625,2.236875,2.23525,2.2345,2.234625,2.233375,2.2315,2.231875,2.23075,2.228625,2.228625,2.227375,2.226125,2.22525,2.223625,2.22175,2.22175,2.220625,2.219875,2.21725,2.217375,2.216625,2.214875,2.21325,2.212375,2.210625,2.21025,2.209125,2.2065,2.206625,2.203875,2.202875,2.20225,2.202125,2.199375,2.19975,2.197625,2.19625,2.19675,2.19575,2.62825,2.574625,2.504375,2.437,2.372,2.308375,2.24725,2.18875,2.132375,2.07825,2.025875,1.9755,1.926625,1.880125,1.835,1.7925,1.751,1.71075,1.67275,1.635875,1.6005,1.566875,1.534,1.5025,1.47225,1.443375,1.415625,1.388625,1.362125,1.33725,1.31325,1.290875,1.26825,1.246625,1.2265,1.2065,1.187,1.16875,1.151375,1.133375,1.117,1.101,1.085375,1.070625,1.056,1.04175,1.028,1.015125,1.002375,0.989875,0.9785,0.966875,0.955625,0.9455,0.9345,0.925125,0.915,0.905375,0.896125,0.887375,0.877875,0.869875,0.861375,0.854,0.846375,0.83825,0.83225,0.825,0.81825,0.811875,0.805125,0.799125,0.792625,0.787375,0.782125,0.77625,0.771,0.765625,0.761,0.75575,0.751,0.74675,0.742,0.738375,0.734375,0.729375,0.726375,0.722,0.718625,0.71475,0.711375,0.707625,0.70425,0.701375,0.698,0.6955,0.692125,0.6895,0.686375,0.684625,0.6815,0.679375,0.6765,0.67425,0.672125,0.669875,0.6675,0.66575,0.6635,0.661875,0.659375,0.658125,0.656125,0.6545,0.652875,0.651125,0.649125,0.64775,0.64575,0.644875,0.643125,0.64175,0.64,0.639125,0.638125
Pulse_16,0.536125,0.570375,0.62325,0.678625,0.733625,0.789125,0.8445,0.899625,0.954,1.007375,1.060125,1.11225,1.162625,1.212375,1.2605,1.30725,1.352625,1.3965,1.439375,1.480375,1.519375,1.558125,1.5945,1.629,1.662375,1.694625,1.725125,1.75425,1.781875,1.808,1.832625,1.858,1.88075,1.902625,1.923125,1.9415,1.960875,1.97775,1.995375,2.011375,2.025875,2.039625,2.05225,2.064375,2.077625,2.08875,2.098375,2.107625,2.118,2.125125,2.133375,2.141375,2.1485,2.153875,2.160875,2.165625,2.17125,2.177125,2.181375,2.184375,2.188625,2.191625,2.195875,2.1985,2.199625,2.203125,2.204,2.206,2.207125,2.2085,2.21125,2.212125,2.21375,2.2145,2.215375,2.2155,2.21625,2.216625,2.215,2.216875,2.215375,2.2165,2.21625,2.215125,2.216,2.215875,2.214625,2.213875,2.213875,2.2135,2.213,2.211375,2.212125,2.21175,2.21075,2.210125,2.209625,2.208875,2.207125,2.206875,2.20475,2.205375,2.204,2.203625,2.2025,2.2015,2.20025,2.200375,2.199875,2.1985,2.19775,2.197125,2.195875,2.194125,2.19375,2.19175,2.19025,2.190125,2.18925,2.18825,2.186625,2.185875,2.183625,2.18375,2.180875,2.61075,2.55775,2.487875,2.41975,2.354375,2.292,2.230875,2.172,2.116375,2.062375,2.010375,1.96,1.911875,1.865375,1.821,1.778625,1.7375,1.698375,1.660625,1.62475,1.5895,1.55625,1.52475,1.49375,1.46425,1.436375,1.409875,1.384,1.3595,1.336125,1.312875,1.29175,1.27075,1.251,1.232375,1.214375,1.19675,1.180125,1.163875,1.148375,1.134125,1.119875,1.106125,1.093,1.080625,1.069,1.05725,1.046375,1.035375,1.025375,1.01525,1.00625,0.996875,0.987625,0.9795,0.971375,0.962875,0.956,0.948625,0.941625,0.9345,0.92875,0.921875,0.91625,0.9105,0.905125,0.899375,0.89425,0.88925,0.884625,0.880375,0.876125,0.872,0.867625,0.8635,0.86025,0.85625,0.85325,0.850125,0.847125,0.844375,0.841625,0.839125,0.83625,0.83375,0.832375,0.82975,0.82725,0.825,0.823375,0.82125,0.819625,0.818125,0.81725,0.815,0.814,0.812875,0.811375,0.809875,0.809125,0.808375,0.807,0.806375,0.805875,0.805125,0.8035,0.803875,0.803375,0.80275,0.802625,0.802,0.802125,0.801625,0.801625,0.8015,0.80125,0.801,0.8015,0.801375,0.8015,0.8015,0.802,0.802125,0.8025,0.80275
Pulse_17,0.67575,0.718125,0.783,0.84975,0.91675,0.9835,1.0495,1.114,1.178125,1.2405,1.301625,1.360625,1.41825,1.47425,1.528375,1.580375,1.630625,1.67925,1.724375,1.767,1.807375,1.847875,1.884875,1.9205,1.953625,1.985875,2.014625,2.042125,2.070125,2.095125,2.1185,2.1405,2.159625,2.180875,2.199,2.21475,2.23075,2.2475,2.260125,2.273,2.2865,2.297875,2.308625,2.31825,2.326,2.3345,2.34425,2.351625,2.358625,2.36325,2.3695,2.3745,2.381125,2.383875,2.3895,2.393375,2.39675,2.399875,2.403,2.403125,2.40725,2.409375,2.4105,2.412,2.413,2.412125,2.41475,2.415125,2.41325,2.415375,2.41525,2.413375,2.414375,2.41425,2.413375,2.412375,2.410875,2.4105,2.409625,2.408125,2.405125,2.405875,2.404375,2.401,2.401375,2.398125,2.398,2.396375,2.395125,2.39325,2.390625,2.3885,2.387375,2.384875,2.38475,2.38325,2.3805,2.377875,2.378,2.376125,2.373,2.37125,2.3695,2.3695,2.367875,2.364875,2.363375,2.36275,2.3595,2.359625,2.35775,2.356375,2.354875,2.353,2.34975,2.35025,2.346875,2.347,2.345375,2.34375,2.34225,2.339,2.339625,2.3365,2.3365,2.791875,2.741125,2.675375,2.611625,2.550875,2.492875,2.436625,2.382375,2.330125,2.280125,2.23175,2.185375,2.141125,2.098375,2.05775,2.0185,1.981625,1.946125,1.9125,1.87975,1.849125,1.820625,1.791875,1.764875,1.73875,1.713625,1.689875,1.666625,1.644375,1.622625,1.602,1.582125,1.563,1.544375,1.526,1.509125,1.492,1.476125,1.460125,1.444625,1.429875,1.41625,1.402125,1.38875,1.376,1.363625,1.35175,1.340625,1.32875,1.31825,1.306875,1.29725,1.28725,1.277625,1.268125,1.2595,1.250625,1.242875,1.2345,1.22625,1.218625,1.21125,1.20375,1.197125,1.19125,1.184875,1.17775,1.172375,1.166125,1.160625,1.154875,1.15025,1.1455,1.1395,1.135125,1.13075,1.126,1.122,1.11775,1.113875,1.109875,1.10575,1.103,1.0995,1.096125,1.092625,1.089625,1.0865,1.084,1.08125,1.07775,1.0755,1.07225,1.070375,1.068375,1.066125,1.064,1.0615,1.06,1.058,1.05625,1.054375,1.0525,1.051125,1.049375,1.048,1.046625,1.045375,1.0445,1.04275,1.04175,1.040875,1.03975,1.038625,1.03775,1.037375,1.03675,1.036,1.035375,1.035,1.0345,1.034,1.03375,1.03325,1.033125
Pulse_18,0.868125,0.916,0.990625,1.067125,1.143625,1.216875,1.290875,1.363375,1.4335,1.502125,1.568,1.6315,1.69225,1.749875,1.8055,1.85775,1.9075,1.954625,1.998875,2.040125,2.079875,2.116125,2.14975,2.181375,2.211,2.23875,2.26425,2.287875,2.3105,2.32975,2.351125,2.368875,2.38375,2.40125,2.41525,2.429,2.439375,2.452625,2.463125,2.47125,2.482375,2.49075,2.49725,2.502125,2.509875,2.5135,2.520375,2.524875,2.528625,2.530375,2.535375,2.537375,2.53975,2.541875,2.5415,2.544625,2.545375,2.54625,2.544625,2.546625,2.54675,2.54475,2.54575,2.543875,2.5425,2.543,2.54075,2.539375,2.539125,2.53525,2.535875,2.533875,2.531875,2.529375,2.5275,2.524125,2.52275,2.51875,2.518,2.5155,2.511875,2.508375,2.507125,2.503625,2.50075,2.498875,2.496125,2.49125,2.49025,2.48725,2.4825,2.481,2.4775,2.474875,2.470125,2.46775,2.463875,2.4615,2.460125,2.457375,2.45225,2.451375,2.447125,2.445625,2.442625,2.43775,2.437,2.43425,2.431375,2.428625,2.425625,2.4215,2.420625,2.41775,2.413375,2.41275,2.41,2.40575,2.40525,2.4015,2.400125,2.39775,2.39525,2.391,2.39075,2.8605,2.808625,2.742875,2.67925,2.617625,2.55875,2.50225,2.447875,2.39475,2.344625,2.295125,2.248375,2.203875,2.160625,2.118875,2.0795,2.041,2.005125,1.97075,1.93775,1.9065,1.876625,1.848125,1.820125,1.794125,1.76875,1.7435,1.72025,1.697625,1.675875,1.655,1.634625,1.614875,1.5965,1.57825,1.560625,1.5435,1.52725,1.511375,1.4965,1.48125,1.466625,1.452125,1.439375,1.426625,1.41325,1.401375,1.389375,1.378625,1.367125,1.357125,1.346125,1.336375,1.32675,1.317375,1.30825,1.3,1.290875,1.282875,1.275375,1.26775,1.26,1.253125,1.245625,1.23925,1.232875,1.226875,1.2205,1.2145,1.20925,1.20375,1.19825,1.193125,1.188375,1.18375,1.179375,1.174625,1.17,1.166,1.161875,1.158125,1.154625,1.15075,1.147375,1.14375,1.14075,1.138125,1.134875,1.131375,1.1285,1.125875,1.1235,1.12025,1.118,1.11525,1.113625,1.111125,1.10925,1.107,1.105375,1.103125,1.10125,1.1,1.09825,1.096875,1.095125,1.0935,1.092625,1.091,1.08975,1.08825,1.08775,1.086375,1.085625,1.084875,1.083625,1.083625,1.083375,1.082875,1.0825,1.082,1.08175,1.08125,1.08075,1.08025
Pulse_19,0.904625,0.955375,1.032875,1.113375,1.1925,1.26975,1.3455,1.419375,1.490875,1.559375,1.6255,1.688875,1.749375,1.806875,1.861625,1.913375,1.962375,2.008625,2.05175,2.09225,2.131625,2.16725,2.199875,2.231,2.26,2.28675,2.311625,2.333625,2.35525,2.375875,2.396125,2.4135,2.429625,2.443,2.45725,2.470875,2.4825,2.49325,2.50125,2.5125,2.52075,2.528375,2.534375,2.5415,2.547375,2.552625,2.556875,2.5595,2.564875,2.567875,2.56875,2.571375,2.575,2.57675,2.575875,2.578875,2.579375,2.57975,2.57975,2.578125,2.58025,2.579375,2.57675,2.577625,2.574375,2.575625,2.572875,2.570875,2.5705,2.56725,2.566625,2.5625,2.5625,2.56,2.556125,2.554875,2.551375,2.550125,2.54575,2.544375,2.5395,2.538625,2.535625,2.53225,2.527125,2.524375,2.523375,2.52025,2.515125,2.512375,2.510625,2.50625,2.502375,2.501125,2.497875,2.494375,2.48975,2.48675,2.48425,2.4825,2.479375,2.476125,2.471125,2.4685,2.4675,2.4645,2.461875,2.4575,2.455,2.45325,2.448875,2.446125,2.445,2.442375,2.439375,2.435875,2.432875,2.430375,2.428125,2.425625,2.42325,2.421875,2.41775,2.415375,2.414375,2.885875,2.834875,2.768875,2.705625,2.644625,2.58575,2.529125,2.47425,2.42225,2.371125,2.322625,2.276,2.2315,2.1885,2.146625,2.10775,2.069625,2.034,1.99975,1.96675,1.935,1.905375,1.87625,1.848875,1.82275,1.7975,1.772625,1.7495,1.72725,1.705375,1.684,1.6645,1.644375,1.626125,1.607375,1.590625,1.573,1.55675,1.540875,1.5255,1.51075,1.496125,1.482625,1.469,1.45575,1.443625,1.43125,1.41925,1.408,1.396875,1.3865,1.375875,1.366,1.356,1.346625,1.337875,1.329,1.320625,1.312375,1.30475,1.297375,1.290625,1.283,1.27625,1.2695,1.262625,1.25675,1.2515,1.24475,1.239625,1.2335,1.22875,1.2235,1.218875,1.213875,1.20925,1.20475,1.2005,1.196375,1.19275,1.188375,1.1845,1.180625,1.176875,1.1735,1.17025,1.167625,1.164,1.160875,1.158375,1.15525,1.152625,1.149875,1.1475,1.145625,1.143,1.140875,1.1385,1.136375,1.134375,1.1325,1.13075,1.1295,1.127375,1.126125,1.124625,1.12325,1.122,1.1205,1.119375,1.11825,1.11725,1.116,1.115875,1.114625,1.11425,1.11375,1.112875,1.111875,1.11125,1.110875,1.11075,1.110125,1.10975,1.109625
Pulse_20,0.929625,0.98075,1.05925,1.139625,1.219125,1.297,1.372875,1.4465,1.51775,1.586625,1.6525,1.715625,1.77575,1.83325,1.88725,1.939125,1.987875,2.033875,2.076375,2.1165,2.153875,2.188375,2.219875,2.251125,2.27975,2.307875,2.33275,2.3555,2.377125,2.396625,2.41375,2.431,2.447375,2.463875,2.477125,2.489875,2.499625,2.51075,2.52225,2.531375,2.5395,2.545375,2.552875,2.56075,2.5665,2.569875,2.575,2.580875,2.584625,2.58625,2.58925,2.592875,2.59475,2.596375,2.597375,2.59725,2.599,2.598375,2.6,2.599875,2.599375,2.59725,2.597125,2.598,2.595,2.5955,2.594125,2.592875,2.591375,2.58825,2.5865,2.584875,2.583375,2.5805,2.58,2.575875,2.573625,2.572625,2.56825,2.56725,2.564375,2.55925,2.55625,2.5555,2.551375,2.548625,2.545625,2.542625,2.539375,2.536125,2.533125,2.53,2.527,2.523625,2.520625,2.5175,2.514625,2.511125,2.508,2.505125,2.501875,2.49875,2.495625,2.492625,2.48975,2.4865,2.483625,2.480625,2.4775,2.474625,2.471625,2.4685,2.46575,2.463125,2.460125,2.45725,2.4545,2.452,2.44925,2.446375,2.443875,2.441125,2.4385,2.436125,2.433625,2.90925,2.858375,2.793125,2.729375,2.669125,2.6105,2.55375,2.498875,2.446375,2.396,2.3475,2.300125,2.255,2.21175,2.170625,2.131125,2.0925,2.056375,2.021625,1.988375,1.957125,1.927375,1.89775,1.869875,1.84375,1.818125,1.793625,1.770125,1.7475,1.725625,1.704375,1.684,1.664625,1.645625,1.627375,1.609625,1.593,1.576375,1.560375,1.54525,1.530875,1.515875,1.502,1.48825,1.475,1.462875,1.4505,1.438875,1.426875,1.41625,1.4055,1.395625,1.385625,1.375375,1.36575,1.356875,1.348375,1.340375,1.332125,1.324375,1.316375,1.308875,1.301625,1.295,1.288125,1.282,1.27575,1.269625,1.263875,1.25825,1.25275,1.247625,1.24225,1.237125,1.233,1.227875,1.2235,1.219625,1.21525,1.211125,1.20675,1.20375,1.200125,1.196875,1.193125,1.189875,1.186375,1.183875,1.180875,1.1775,1.17425,1.17225,1.16925,1.167125,1.164375,1.162625,1.160125,1.158125,1.15575,1.154375,1.152125,1.150375,1.148625,1.147,1.14575,1.14425,1.142375,1.141,1.14,1.138875,1.137625,1.136375,1.1355,1.134125,1.134,1.133375,1.1325,1.132,1.131,1.130625,1.129875,1.13,1.129,1.12875,1.128125
